county_code,D2,D1,reform_pivot,gdp_growth_outcome,ln_gdppc_outcome,fiscal_autonomy_pre,primary_ratio_pre,secondary_ratio_pre,ln_pop_pre,gov_scale_pre,region_val
130121,0,0,2007,14.840605,10.232866,.57586187,10.130179,56.317486,3.4675033,5.8064628,1
130123,0,0,2007,14.568199,10.299397,.48170987,19.596363,46.736462,3.7854698,4.4361281,1
130125,1,0,2009,,9.8835011,.2428599,21.390438,57.182934,3.7522457,7.2845025,1
130126,1,0,2010,,9.9120512,.21250612,17.022526,59.19062,3.4732502,9.2815552,1
130127,1,0,2010,,9.995656,.24747121,18.29027,53.244263,2.8952582,8.6466255,1
130128,1,0,2009,,9.9593124,.35386902,19.745203,57.0741,3.220854,6.9461694,1
130129,1,0,2010,,9.9838228,.24343708,23.526905,55.087986,3.1928546,8.7794485,1
130130,1,0,2009,,10.000353,.32712671,17.347645,54.896992,3.8943825,4.9121046,1
130131,1,1,2009,,10.349785,.43536201,12.932384,66.418648,3.8379228,8.3364334,1
130132,1,0,2009,,10.112869,.33120579,16.073837,53.700626,3.6950173,4.7582126,1
130133,1,0,2009,,9.9638605,.27053607,22.686705,52.14893,4.0381222,5.3939471,1
130181,1,1,2009,,10.537905,.46236071,18.160093,56.813698,4.1125026,4.1843357,1
130183,1,0,2009,,10.178906,.40025294,15.103239,53.316204,3.9585633,4.7537756,1
130184,1,0,2009,,10.120008,.39757496,18.909447,55.659393,3.8480604,4.6138,1
130224,1,0,2009,,10.631609,.38311559,20.234913,50.139988,4.0625081,5.1359625,1
130225,0,0,2007,14.331317,10.629612,.51466757,35.085453,33.504295,3.8958895,4.7168474,1
130227,0,0,2007,14.666951,11.185526,.55197376,7.2288899,66.493195,3.5963445,5.5799203,1
130229,1,0,2009,,10.442598,.3285087,21.671276,45.724964,4.1965446,4.4823017,1
130281,1,1,2009,,11.198395,.55974758,7.4001861,56.97514,4.2610064,4.7779274,1
130283,1,1,2009,,11.14172,.69168139,4.9196506,62.578732,4.2489181,6.2661939,1
130284,0,0,2007,22.472698,10.508984,.47048566,16.154751,51.783989,3.9913247,4.5918331,1
130321,0,0,2007,21.103601,9.3213558,.35297957,24.314478,47.882545,3.9605341,12.999973,1
130322,1,1,2009,,9.9587669,.32941529,34.155205,38.263351,4.0122876,7.9261894,1
130324,1,0,2009,,9.6714649,.16603723,23.405142,30.116957,3.7376666,9.6074457,1
130421,0,0,2007,11.012373,10.541029,.56562716,7.8513331,63.881603,3.6720023,4.8010793,1
130423,1,0,2009,,9.2969017,.12159485,35.377842,33.881535,4.1471381,9.465044,1
130424,0,0,2007,18.452471,9.6826897,.18320724,35.464439,37.30323,3.6183383,6.4250827,1
130425,1,1,2009,,9.1558151,.082131669,29.868048,31.941372,4.3661346,11.017477,1
130426,0,0,2007,19.319021,10.719595,.46344826,4.0863953,80.406403,3.6674747,5.8325109,1
130427,0,0,2007,14.173553,10.048738,.43813756,9.9644594,60.370964,4.1682405,5.4644504,1
130430,1,0,2009,,9.9065313,.12352144,30.169075,39.693886,3.1057625,7.8091426,1
130431,1,0,2010,,9.8321524,.086998791,28.435362,46.337173,3.304388,9.8776197,1
130432,1,0,2009,,9.7047796,.16369089,16.856915,51.569416,3.2712345,8.4094858,1
130433,1,0,2009,,9.6896782,.12711386,33.162243,38.640064,3.4609153,8.8351154,1
130434,1,0,2009,,9.3372097,.10446373,19.382824,37.328987,4.4387465,9.5031862,1
130435,1,0,2009,,9.6165447,.10733564,29.82749,38.982502,3.7501976,8.2220383,1
130481,1,1,2009,,10.929777,.70189929,2.6737504,70.431946,4.307755,5.1016793,1
130521,0,0,2007,12.82644,10.149401,.37687486,10.258195,68.194206,3.7138076,6.9277372,1
130522,1,0,2010,,9.7603102,.17361858,16.514332,60.944954,3.0103657,13.543829,1
130523,0,0,2007,10.859355,10.004238,.35669398,9.4396038,64.473412,3.2533224,5.4796376,1
130524,1,0,2009,,9.2068596,.12383255,28.106916,51.200836,2.9171555,11.204959,1
130525,1,0,2009,,9.6442661,.28213707,19.726641,51.029453,3.9126947,5.7350121,1
130526,0,0,2007,12.662941,8.7631149,.13768592,31.16955,35.203217,3.4456294,10.157739,1
130527,0,0,2007,10.446687,8.8517351,.13257055,39.120598,33.604858,3.4748154,9.0229664,1
130528,1,1,2009,,9.8251705,.37034819,14.761501,65.873192,4.2700982,5.8973665,1
130529,1,0,2010,,9.1953287,.1054919,20.164249,50.399357,3.6394122,13.728764,1
130530,1,0,2010,,9.2239475,.063559361,26.665087,46.036568,2.8423517,18.098919,1
130531,1,0,2010,,9.1792622,.05953867,37.897881,39.559349,3.36357,16.18976,1
130532,1,0,2010,,9.088625,.13620961,20.764347,45.07246,3.417757,16.271719,1
130533,1,0,2009,,8.6717319,.077338018,48.143639,24.805779,4.0177975,15.223636,1
130534,1,1,2009,,10.148483,.28653181,5.0478001,73.502029,3.6116145,4.3855133,1
130535,1,0,2009,,9.2797699,.15148774,23.781324,40.92181,3.547776,10.494302,1
130581,1,0,2009,,9.4818535,.12512651,19.105764,53.943047,3.8331466,8.6009808,1
130582,0,0,2007,17.635344,10.166064,.38947409,6.155025,70.932556,3.8565679,5.2241049,1
130623,1,0,2010,,9.1836882,.18457377,27.320381,30.817677,3.5526376,20.149405,1
130624,1,0,2010,,9.3230438,.19629386,23.870689,26.831514,3.0992148,23.060938,1
130626,1,0,2009,,9.319521,.20741688,29.558723,43.388657,4.0489683,9.7411423,1
130627,1,0,2010,,9.0662394,.10623185,27.981297,41.681465,4.0643783,18.524918,1
130628,1,0,2010,,9.970726,.31061965,9.4855623,69.288551,3.4918332,7.9086175,1
130629,1,0,2009,,9.7325134,.28632939,19.402527,60.488316,3.2460039,8.4488077,1
130630,1,0,2010,,9.7668657,.42629316,,,3.3181064,,1
130631,1,0,2009,,9.4142094,.20014112,32.443462,42.4771,3.2673774,12.232479,1
130632,0,0,2007,10.740886,9.2391386,.32792524,13.930712,59.255413,3.7215686,7.0653214,1
130633,1,0,2010,,9.3919954,.15952711,27.463528,39.349667,4.0358434,14.4325,1
130634,1,0,2010,,9.0428677,.16104306,16.603777,44.629185,4.0830612,14.158953,1
130635,1,0,2009,,9.3101902,.21803848,16.140465,54.619656,3.9243131,7.918643,1
130636,1,0,2010,,9.3276787,.15218122,28.653797,43.229813,3.4403749,15.855365,1
130637,1,0,2010,,9.4076328,.15889333,33.30373,39.738926,3.2714438,12.569752,1
130638,1,0,2009,,9.5972157,.29996726,13.600794,64.271828,3.5664783,8.3019838,1
130681,1,1,2009,,10.134245,.58805758,10.385699,39.186081,4.1238065,7.4538665,1
130682,1,1,2009,,9.5386515,.31922224,31.545624,46.955387,4.7678466,7.9467483,1
130683,1,1,2009,,9.7059402,.31124079,26.932835,44.01532,3.6974938,8.5761738,1
130684,1,0,2009,,9.6356134,.36244661,10.655669,58.483585,4.0751438,5.526566,1
130721,0,0,2007,18.966043,9.5475607,.27145362,,,3.3735807,,1
130722,1,1,2009,,9.6694365,.19524302,37.247356,34.096424,3.5723431,15.418517,1
130723,1,0,2010,,9.4429588,.079182968,42.341461,23.058741,3.3364778,22.415676,1
130724,1,0,2010,,9.4796038,.091223873,49.327168,15.485773,3.1045799,27.462894,1
130725,1,0,2010,,9.5629673,.099964879,38.986401,25.984678,2.9668086,25.426628,1
130726,1,0,2010,,9.5492382,.24083479,15.11122,37.734451,3.8540018,13.943439,1
130727,1,0,2010,,9.737669,.21257342,15.692319,26.571228,3.3196249,14.422581,1
130728,0,0,2007,39.558777,9.4775772,.16446701,31.443256,26.247183,3.1845491,19.504669,1
130730,1,1,2009,,10.020523,.4061538,13.819766,34.693466,3.5358086,10.108026,1
130731,1,0,2010,,9.7319279,.16426431,32.257664,30.927525,3.5264261,13.554982,1
130732,0,0,2007,33.567757,9.4608908,.28865415,32.885838,35.070824,3.3391724,17.994766,1
130821,1,1,2009,,9.7866058,.33774722,23.340719,51.313316,3.8280344,13.66699,1
130822,1,0,2010,,9.8547697,.25171688,19.000797,55.041836,3.4742346,11.11834,1
130824,0,0,2007,27.601336,10.112737,.26657343,20.298601,47.489639,3.5155814,12.634677,1
130825,0,0,2007,24.723667,9.4793987,.1456413,31.988489,33.754276,3.745554,14.408278,1
130826,0,0,2007,13.425344,9.4876995,.19014269,33.797329,36.354408,3.6436911,15.778093,1
130827,0,0,2007,27.475588,10.818708,.37642789,8.9682369,72.487991,3.1529365,9.7946339,1
130828,0,0,2007,21.091513,9.0005083,.091012031,35.060501,26.893358,3.950918,16.364893,1
130881,0,0,2007,20.754951,9.578701,.19050553,30.18922,38.879841,3.8368466,13.125787,1
130921,0,0,2007,8.6581297,9.9692545,.45399791,13.762333,52.48674,4.1906576,3.8790095,1
130922,0,0,2007,14.997276,10.095255,.29502249,26.348358,51.520866,3.67348,5.0770459,1
130923,1,0,2009,,9.9777336,.18192735,22.670395,45.917789,3.5739133,7.5570765,1
130924,0,0,2007,10.178279,9.0226736,.15241705,25.563927,41.161606,3.0826437,14.750998,1
130925,1,0,2009,,9.736969,.16168286,16.513828,58.708504,3.7454345,10.222672,1
130926,1,0,2009,,10.128279,.34638315,17.494963,45.413486,3.506412,6.2997808,1
130927,1,0,2009,,9.5725288,.14833428,25.34889,39.707054,3.5871575,11.483624,1
130928,1,0,2009,,9.6611881,.1405368,33.791107,30.325853,3.3381169,9.7489424,1
130929,1,0,2009,,9.8225327,.15095647,23.852825,48.067425,4.053895,7.4046969,1
130930,0,0,2007,21.944302,9.865036,.15229568,15.677792,60.504368,2.9182835,10.785821,1
130981,1,0,2009,,9.8305416,.22489251,12.157997,52.395786,4.0361638,5.5377746,1
130982,1,1,2009,,10.725941,.95271534,2.912581,78.828819,4.3929467,2.8520756,1
130983,0,1,2007,11.376383,10.321226,.5123319,10.0791,52.67194,3.7360728,4.6512709,1
130984,1,0,2009,,9.8919582,.24920064,11.254733,54.586288,4.3683081,5.7336545,1
131022,0,0,2007,17.467997,9.3488235,.32579365,43.113174,32.078465,3.6752403,7.0947866,1
131023,0,0,2007,,9.4882088,.19450541,38.284698,36.226711,3.6069419,7.6898971,1
131024,1,0,2009,,10.371114,.44723225,14.734421,57.898716,3.4229493,6.1258016,1
131025,1,0,2010,,9.6726894,.2387075,15.123801,59.795319,3.8518741,9.180975,1
131026,1,0,2010,,10.027959,.30924803,9.0982466,63.893993,3.8680007,7.2106018,1
131028,0,0,2007,22.634428,10.414671,.32747027,25.038561,50.456821,2.411386,7.7074971,1
131081,1,1,2009,,10.541862,.52882951,6.7147679,68.951019,4.0661359,6.190567,1
131082,1,1,2009,,10.910379,.70377809,9.7869053,59.753483,3.9301698,7.3149562,1
131121,0,0,2007,7.3571315,9.3674278,.20023687,22.016356,51.863686,3.6421189,7.0825195,1
131122,0,0,2007,12.217784,9.3304482,.18573321,39.716042,38.066799,3.4355807,8.3048897,1
131123,1,0,2009,,9.5715828,.1176926,22.609337,52.408615,3.0634933,10.782266,1
131124,1,0,2009,,9.3140707,.11408743,35.585846,40.3055,3.3634858,11.32436,1
131125,1,1,2009,,9.8930111,.24639219,11.656096,57.354916,3.4651251,6.0883064,1
131126,1,0,2009,,9.3833761,.12104683,29.928249,36.834492,3.8911889,8.7499104,1
131127,0,0,2007,9.4352779,9.5809956,.25312924,22.393341,50.511433,3.9172542,5.6885209,1
131128,1,0,2009,,9.3129435,.11273584,21.895578,54.91338,3.5225396,10.881773,1
131182,0,0,2007,8.6835661,9.4723473,.25103533,23.887316,46.86834,4.0335727,4.9219899,1
140121,0,1,2007,13.204384,10.204061,.66156733,14.816323,59.353249,3.4011974,8.6918755,2
140122,0,0,2007,26.763735,9.5503025,.39090371,22.61825,40.003956,2.6390574,20.957592,2
140123,1,0,2007,14.727387,9.1418619,.31241941,6.3357625,63.10046,2.4849067,36.601944,2
140181,0,1,2007,9.6499882,9.6799202,.73885143,3.1856956,72.518517,3.0600293,14.730089,2
140221,1,1,2007,19.183634,8.4700947,.082574852,34.811016,21.78936,3.3439016,35.188053,2
140222,1,0,2007,21.72126,8.5807476,.05401928,34.875477,22.726519,3.0445225,38.112736,2
140223,1,0,2007,15.55792,8.7165623,.069793485,30.31225,46.985165,2.8713191,29.662436,2
140224,1,1,2007,17.430946,9.2124949,.1855226,11.482135,57.896587,3.1496809,20.393156,2
140225,1,0,2007,18.823122,8.7889385,.090546429,30.384369,36.459015,3.5456855,23.383392,2
140226,0,0,2007,22.466269,9.6856976,.37014925,7.1832461,61.120468,2.662055,19.376234,2
140321,0,1,2007,11.721922,9.5523996,.37629798,4.7297463,58.757469,3.4657359,9.9387093,2
140322,0,1,2007,24.084724,10.079985,.56977552,4.0197654,63.71035,3.3672957,11.758356,2
140423,1,1,2017,19.592789,11.349647,.6347177,4.0901809,66.072105,3.2958369,16.348137,2
140425,1,0,2007,22.721634,8.9622746,.16728388,19.148191,47.109123,2.7725887,27.661026,2
140426,0,0,2007,12.006438,9.477231,.37188098,13.469594,54.651443,2.7725887,12.607512,2
140427,1,0,2007,10.126933,9.1199827,.27916753,8.5904732,61.594551,3.3439016,16.620363,2
140428,0,0,2007,33.136463,9.3954592,.30550045,34.980129,34.968521,3.5263605,16.259645,2
140429,1,0,2007,33.383907,9.7718124,.34184602,16.101688,58.687542,3.028259,22.119833,2
140430,0,0,2007,15.177935,8.6213036,.17002948,34.024143,16.547995,2.8332133,28.002983,2
140431,0,0,2007,34.107529,10.464684,.53856444,5.2008228,72.15773,2.7080503,14.876344,2
140521,0,0,2007,25.608887,10.593845,.55903792,6.8171043,63.219936,3.0445225,14.706016,2
140522,0,1,2007,15.125377,10.240683,.64929563,4.2289934,73.444237,3.6635616,10.785514,2
140524,0,0,2007,15.442792,9.0522623,.32822382,13.674953,49.088772,3.2319493,19.895432,2
140525,0,0,2007,20.618093,10.161115,.44680092,6.3720689,66.287903,3.9120231,7.9097166,2
140581,0,1,2007,22.842777,10.258938,.66420567,6.6542573,59.136955,3.871201,10.479946,2
140621,0,1,2007,30.538523,10.602657,.52016366,22.248871,49.612671,3.0910425,12.786798,2
140622,0,0,2007,24.867865,9.0628519,.15747628,33.516556,26.408226,3.331779,19.496096,2
140623,1,0,2007,34.435574,9.8941183,.18932961,23.936756,33.676613,2.3343551,26.398983,2
140681,0,0,2007,17.78614,10.369442,.6302948,8.5202856,48.297413,3.245023,6.8158631,2
140721,0,0,2007,14.677087,9.4895039,.40253457,6.7687211,69.353096,2.6390574,14.081758,2
140722,1,0,2007,16.116703,9.5381842,.33097327,11.333105,53.729149,2.7725887,19.244816,2
140723,1,0,2007,27.280651,9.6147499,.39773601,14.643131,46.82629,2.6390574,28.986691,2
140724,0,0,2007,24.756901,9.3724823,.30413553,14.991376,41.591225,3.1496809,22.575594,2
140725,0,0,2007,34.551392,10.155909,.43449685,24.509237,42.326599,3.0445225,16.055542,2
140727,0,0,2007,11.934658,9.5894985,.35447419,21.073805,43.991879,3.2580965,9.2848158,2
140728,0,0,2007,16.001842,9.4270296,.32893601,15.692888,44.688419,3.8918202,11.661123,2
140729,0,1,2007,23.31683,10.634968,.64458865,2.0307832,65.526947,3.1780539,9.4811239,2
140781,1,1,2017,17.671183,10.938807,.53188491,4.1985612,54.897907,3.762747,14.869832,2
140821,0,0,2007,17.61828,9.379117,.19925383,38.512791,27.4361,3.9765227,7.5542736,2
140822,0,0,2007,15.530071,8.8487463,.11424876,23.436899,34.718285,3.7612002,13.639862,2
140823,0,0,2007,12.523544,9.8827219,.35475793,5.6077309,77.79493,3.6635616,5.8389735,2
140824,0,0,2007,17.877377,9.3693943,.18425597,12.465413,57.399326,3.4965076,10.110482,2
140825,0,0,2007,18.133247,9.3843021,.19374287,16.715706,48.448547,3.4657359,8.9421825,2
140827,0,0,2007,14.260989,9.1265917,.12787445,8.9671707,63.778625,3.0910425,14.777101,2
140828,0,0,2007,24.870325,8.6175995,.099095501,28.472731,32.838543,3.5360231,24.034672,2
140829,1,0,2007,15.933183,8.844965,.090795808,15.92963,47.908443,3.2188759,23.799681,2
140830,0,0,2007,17.226589,9.307991,.14329746,21.825974,39.682152,3.6375861,10.090092,2
140881,1,1,2017,7.862102,10.360128,.19806591,15.744321,51.67186,3.796942,14.321273,2
140882,0,1,2007,5.2255759,10.794669,.8441599,1.9045912,75.038376,3.6198072,3.731972,2
140921,0,0,2007,17.435614,9.4489479,.23651375,12.627027,55.004681,3.0445225,12.390561,2
140922,1,0,2007,26.12904,8.8118439,.16012685,15.470847,24.475641,3.4339871,33.337341,2
140923,1,0,2007,33.882744,9.5234766,.31445876,12.997355,60.119835,2.9957323,21.939537,2
140924,1,0,2007,34.302372,9.2302246,.22543991,13.615927,50.591465,3.245023,24.124722,2
140925,1,0,2007,28.505238,9.4444885,.41419664,6.4555473,47.178822,2.751076,27.305061,2
140926,1,0,2007,22.02112,8.9056873,.1672962,18.327171,40.123665,2.729563,35.385986,2
140927,1,0,2007,24.029791,8.8899612,.12681726,36.853012,9.9883127,2.3025851,40.143753,2
140928,1,0,2007,32.881081,9.0461025,.11818932,29.642735,18.135477,2.3978953,44.109367,2
140929,1,0,2007,23.495188,9.1637526,.08318384,34.204865,17.09787,2.0794415,41.28619,2
140930,1,0,2007,12.81394,10.182791,.37917623,4.9398804,56.709423,2.6390574,13.644233,2
140931,1,1,2007,31.737951,10.095861,.62886316,5.3924012,48.829231,2.7080503,17.927954,2
140932,1,0,2007,20.393524,9.4641628,.16405219,12.958914,52.66148,2.3978953,25.261185,2
140981,1,1,2017,16.154633,10.412204,.37078673,10.642074,42.851868,3.8978736,20.455444,2
141021,0,0,2007,18.704985,10.106016,.26878545,11.037094,69.658432,3.1354942,7.5077949,2
141022,0,0,2007,14.203363,9.7945175,.48540962,5.509922,63.238441,3.4339871,10.650385,2
141023,0,0,2007,12.589548,9.8890867,.44369519,8.4532452,70.862602,3.8918202,7.0800805,2
141024,0,1,2007,13.128342,9.652401,.42299211,7.5691919,68.307777,4.2903972,6.8506379,2
141025,0,0,2007,22.535139,10.869157,.42175621,4.0072465,81.440842,2.1579635,8.2370129,2
141026,0,0,2007,33.486557,10.499377,.24666534,18.512625,57.282528,2.0794415,16.744797,2
141027,0,0,2007,14.12979,9.7590837,.38256282,10.982965,67.602341,2.5649493,13.228348,2
141028,1,0,2007,23.437593,9.1514635,.082718119,9.6424904,56.621181,2.3025851,15.204475,2
141029,0,0,2007,18.163292,9.926136,.54842019,3.4525828,76.194336,3.120677,11.305605,2
141030,1,0,2007,11.808678,8.6116724,.035653412,17.715502,34.593296,1.7917595,61.2477,2
141031,1,0,2007,10.989975,8.8234921,.074173771,24.776918,25.939993,2.3025851,35.45274,2
141032,1,0,2007,20.939232,8.602046,.035897695,39.799892,8.7596626,1.7917595,61.973553,2
141033,0,0,2007,13.454309,9.9868259,.395403,2.2620738,83.795288,2.3025851,8.382184,2
141034,1,0,2007,4.3275537,9.1586628,.19541474,5.3485169,65.224159,2.6390574,14.839177,2
141081,1,1,2017,9.3459902,10.771336,.36427006,3.7045803,27.017834,3.1835637,16.765028,2
141082,0,0,2007,14.214177,9.8801804,.56938511,4.1415358,71.595253,3.3898969,7.3168664,2
141121,0,0,2007,21.259506,9.0928526,.2499534,23.468422,49.616711,3.7455132,14.341625,2
141122,0,0,2007,23.764656,9.9997511,.64919639,4.7176108,70.914467,3.0445225,12.067911,2
141123,1,0,2007,50.878948,8.9396276,.10467695,25.130196,44.41259,3.331779,41.807205,2
141124,1,0,2007,31.426638,8.2724295,.075104848,20.549343,23.426886,4.0717435,47.071903,2
141125,0,1,2007,32.946243,10.680925,.53259033,1.6428431,80.634979,3.4230573,7.9854889,2
141126,1,0,2007,19.86529,8.2265339,.04990517,30.524734,23.638765,2.3978953,82.548798,2
141127,1,0,2007,11.33191,8.7381601,.117052,13.326457,52.357353,2.8713191,29.547907,2
141128,1,0,2007,33.394623,9.2812567,.11963453,15.904816,53.352955,2.6390574,48.204899,2
141129,1,0,2007,26.385654,10.325291,.39089856,2.2157545,80.94577,2.6390574,10.427995,2
141130,0,0,2007,21.901094,9.9197655,.45127952,3.6452072,82.066063,2.3978953,9.0412683,2
141181,1,1,2017,2.2896225,11.20774,.62370533,3.2618623,63.849495,3.8910005,8.4095373,2
141182,0,0,2007,19.280474,9.8646469,.4269526,7.9978127,49.925369,3.7053411,8.5155706,2
210123,0,0,2007,,9.6928282,.27848062,41.256111,28.642292,3.5553482,8.984478,1
210124,0,0,2007,,9.7011881,.30389151,34.082764,38.488739,3.8066626,7.5756683,1
210181,0,1,2007,,9.5033827,.42331374,26.926374,39.025024,4.2436991,4.1870494,1
210224,0,1,2007,,10.605148,.34869063,71.362679,7.9936476,2.0349312,11.230831,1
210281,0,0,2007,,10.416282,.67849636,17.405981,57.291931,4.6314769,5.2750645,1
210283,0,0,2007,,10.184749,.60791463,22.939095,52.659863,4.5181456,5.5416026,1
210321,0,0,2007,,9.9087734,.38350859,20.789888,48.355263,3.6375861,4.7357621,1
210323,0,0,2007,,9.5701799,.34693938,14.506773,49.200665,3.9382982,7.92206,1
210381,0,1,2007,,10.291705,.84324443,9.5856094,49.939281,4.7273879,4.6641836,1
210421,0,1,2007,,10.045551,.41731045,22.027588,46.232075,2.9444389,9.5941916,1
210422,0,0,2007,,9.3503628,.31743583,26.218805,36.785942,3.4339871,12.70185,1
210423,0,0,2007,,9.3379421,.31026572,26.544325,35.827507,3.5263605,14.386163,1
210521,0,0,2007,,9.9199514,.36189434,17.723539,48.264713,3.4011974,10.21929,1
210522,0,0,2007,,9.8382559,.32554942,21.140894,41.683712,3.4011974,10.395924,1
210624,0,0,2007,,9.9142294,.34589839,15.856142,49.806049,3.7841897,7.7505002,1
210681,0,1,2007,,10.375926,.5184558,19.070583,44.977825,4.1692195,4.5546722,1
210682,0,0,2007,,9.9610491,.53483123,14.472089,57.080517,4.0718393,7.39956,1
210726,0,0,2007,,9.3002729,.20652154,39.797554,29.607901,4.1431346,7.5461278,1
210727,0,0,2007,,8.9019108,.20539328,33.922253,34.281357,3.7841897,9.494545,1
210781,0,1,2007,,9.7885256,.48578721,32.502312,39.890068,4.0542493,7.6621757,1
210782,0,0,2007,,9.238636,.28127548,41.836014,22.548019,3.9702919,7.0351219,1
210881,0,0,2007,,9.3027372,.22379357,27.537315,41.21899,4.2904596,10.544415,1
210882,0,1,2007,,10.450076,.5127781,9.6691656,57.097683,4.2766662,5.1347103,1
210921,0,0,2007,,8.6882849,.22913258,54.842934,24.427938,4.2904596,16.037041,1
210922,0,0,2007,,8.6515493,.18913434,68.427605,15.444138,3.7296371,16.319395,1
211021,0,1,2007,,9.7134161,.43504202,15.630172,50.691933,4.0943446,6.2322521,1
211081,0,0,2007,,9.6952324,.55762148,15.111426,50.296486,3.9318256,5.8972406,1
211122,0,0,2007,,9.912447,.38093409,38.178856,39.149204,3.3672957,7.2269793,1
211221,0,1,2007,,9.8821621,.45321646,37.683273,41.238308,3.6549032,8.5507212,1
211223,0,0,2007,,9.1694145,.19507356,38.206486,26.008615,3.5553482,13.796804,1
211224,1,0,2012,,,.27334759,28.22876,32.594986,4.6443911,9.7037468,1
211281,0,0,2007,,9.3557386,.53356332,10.694143,49.51041,3.1780539,11.653228,1
211282,0,0,2007,,9.8327427,.43133596,31.962955,37.916798,4.0718393,8.0594616,1
211321,0,0,2007,,8.8681316,.26522177,43.622978,24.513987,4.0985403,16.790276,1
211322,0,0,2007,,9.237566,.3671324,33.218391,36.779705,4.0604429,16.034054,1
211324,0,0,2007,,9.2034168,.21580413,38.011745,36.607128,3.7376697,16.744268,1
211381,0,0,2007,,9.304286,.34817994,33.484203,36.79623,4.1162043,14.12278,1
211382,0,1,2007,,9.419385,.34229133,23.444941,52.131645,4.1743875,9.1652613,1
211421,1,1,2010,,,.29738334,30.42259,25.928877,4.1645718,12.564192,1
211422,0,0,2007,,8.6869364,.23445143,30.557352,28.366344,4.1108737,17.682295,1
211481,0,0,2007,,8.7056627,.39719442,23.351894,31.324671,4.0193453,11.945067,1
220122,1,1,2005,13.060724,9.4749203,.35085109,39.439148,28.753838,4.7164116,4.730422,2
220182,1,0,2005,14.178707,9.4068108,.26190314,42.221348,17.307003,4.8071303,5.4463849,2
220183,1,0,2005,13.536416,9.7029905,.36140904,37.911755,25.48151,4.5150986,5.0086284,2
220221,1,0,2005,16.997509,9.3286514,.22501637,22.566359,40.842865,3.6903923,6.1702785,2
220281,1,0,2005,16.376379,9.5464001,.29546356,24.381796,33.846226,3.8375664,6.8178682,2
220282,1,0,2005,17.394442,9.84974,.28094512,21.95895,41.124615,3.8067362,4.914381,2
220283,1,0,2005,12.607126,9.2037678,.18706003,27.702665,30.320362,4.2024455,6.6811776,2
220284,1,1,2005,24.57806,10.45165,.33111611,24.22052,40.176014,3.9727581,5.2060523,2
220322,1,1,2005,25.3041,9.5790777,.2871449,53.801231,20.414043,4.4375,7.5248938,2
220323,0,0,2007,26.913696,9.8244114,.1915962,41.726395,21.114183,3.8501446,11.586535,2
220381,1,1,2005,18.736609,9.5392771,.40270811,50.525379,18.479218,4.6443906,5.7729893,2
220382,1,0,2005,23.88278,9.7091579,.40312472,29.700129,35.871563,3.6998169,9.1336145,2
220421,1,1,2005,23.518147,9.3689928,.23166275,38.936512,23.968361,3.7054083,12.211287,2
220422,1,0,2005,26.747835,9.3014803,.20029983,49.956192,19.139893,3.6596217,13.438364,2
220521,1,0,2005,26.346481,9.6506205,.33360946,18.351229,56.721966,3.1907482,11.89159,2
220523,1,0,2005,23.646631,9.2891235,.29123136,25.650503,44.48634,3.5616996,12.59794,2
220524,1,0,2005,22.06925,9.1138773,.39749715,39.169502,24.749006,3.5966713,10.950497,2
220581,1,1,2005,21.055212,9.7088556,.34913579,25.019007,32.39748,4.1218495,7.358654,2
220582,1,1,2005,27.182764,9.6732321,.242993,19.296469,36.478436,3.1356163,11.220933,2
220621,1,1,2005,23.812822,9.7072325,.2728858,28.756714,37.442513,3.4279387,12.234648,2
220622,1,0,2005,29.732189,9.4651003,.18924677,28.955322,41.55032,2.669538,24.857441,2
220623,0,0,2007,21.819262,10.011675,.15790591,26.514603,32.281502,2.1210599,26.463261,2
220681,1,0,2005,14.988419,9.7839594,.21774825,14.238146,48.699997,2.9229622,7.6059799,2
220721,0,0,2007,25.452332,10.759859,.34191182,28.111134,51.771313,4.0513229,7.8319306,2
220722,1,0,2005,31.25695,9.2887535,.18503386,62.237774,13.381199,4.1619492,10.718852,2
220723,1,0,2005,37.037048,9.8382292,.33686021,33.658199,40.623093,3.4052963,14.441209,2
220781,1,0,2005,28.913702,9.3551092,.3274928,56.9478,11.467768,4.3303585,7.286025,2
220821,1,0,2005,27.439533,9.4902754,.28664392,48.17178,25.016874,3.4384818,16.792734,2
220822,1,0,2005,20.830727,9.0062695,.2203688,46.07674,25.326271,3.5628338,16.191902,2
220881,1,0,2005,22.532173,9.1719236,.19128805,46.466824,24.293737,3.7798588,12.531405,2
220882,1,1,2005,18.843462,9.258296,.26745769,30.168427,34.234833,3.7463608,12.04334,2
222401,1,1,2005,19.018955,10.158316,.46453431,2.3953409,48.386833,3.7039945,15.24704,2
222402,1,1,2005,9.8674431,9.4066553,.33202162,4.5099649,53.326252,2.6090627,13.69944,2
222403,1,1,2005,13.113014,9.4893589,.35519001,23.703142,47.301281,3.8771544,11.269275,2
222404,1,1,2005,27.881248,9.7638311,.23864806,12.01909,49.132328,3.0688238,14.727114,2
222405,1,1,2005,13.537556,8.9421387,.17554821,19.765705,39.973671,3.2316546,25.383905,2
222406,1,0,2005,18.875757,9.1528683,.1819952,20.867464,37.142799,3.0789189,25.922844,2
222424,1,0,2005,19.76622,9.0442467,.19718711,26.800091,38.62743,3.2447593,23.709736,2
222426,1,0,2005,17.019241,9.3220291,.20076594,17.848398,31.45577,3.0740652,17.73292,2
